timestamp,energy_consumption,temperature,humidity
2022-01-01 00:00:00,234.74250965932535,16.165561867580813,84.85409857254413
2022-01-01 01:00:00,249.64954678974874,14.895604959215978,73.52074368084672
2022-01-01 02:00:00,246.86567434767215,16.46751063775973,74.05927095030712
2022-01-01 03:00:00,286.28706965137155,18.218193274374396,82.891585874528
2022-01-01 04:00:00,254.08411930782898,14.703826812111675,79.67534854728649
2022-01-01 05:00:00,293.5186693193278,14.703859647659986,77.7211778644135
2022-01-01 06:00:00,284.23597717328136,18.33055919257313,85.07517620415469
2022-01-01 07:00:00,290.9558910754895,16.707003019864164,80.93433369462689
2022-01-01 08:00:00,278.1340640425812,14.233184789688442,80.25932371862955
2022-01-01 09:00:00,272.1131639891878,16.257253648730277,83.89617998795758
2022-01-01 10:00:00,261.10164139107127,14.245298175933423,78.1214918094645
2022-01-01 11:00:00,254.50372168667627,14.240674054417834,87.8396317115451
2022-01-01 12:00:00,227.35676038687802,15.656058104690416,76.0567986680173
2022-01-01 13:00:00,228.06433022102553,11.34557307224275,83.28168211589276
2022-01-01 14:00:00,196.16630300572277,11.722297896532282,87.16620097748155
2022-01-01 15:00:00,193.54830226029614,14.047558503076402,73.11055933782183
2022-01-01 16:00:00,195.11577298542161,13.1464713208895,78.28036090492009
2022-01-01 17:00:00,195.26662071966297,15.800628226748895,85.70807374861012
2022-01-01 18:00:00,187.0209090447232,13.356085410515925,85.78325952283745
2022-01-01 19:00:00,177.68541502010544,12.347526158887764,79.13955878224112
2022-01-01 20:00:00,197.61462753890527,18.103431099401455,76.32368131579803
2022-01-01 21:00:00,190.74430379852856,14.720580960585275,84.77671589583613
2022-01-01 22:00:00,225.94212041208328,15.307189970934195,85.91478229709035
2022-01-01 23:00:00,214.62577337692912,12.322637189131434,74.17372004162036
2022-01-02 00:00:00,213.9220423225176,14.255450667177092,73.96857976996219
2022-01-02 01:00:00,233.11147765019774,15.56606129564719,81.1144314247121
2022-01-02 02:00:00,256.89803620406883,13.042228961382852,83.13495118193855
2022-01-02 03:00:00,268.34923862564045,16.0956121529188,78.49280258864381
2022-01-02 04:00:00,295.0846915413395,14.142938736389848,83.38461711470583
2022-01-02 05:00:00,268.2229517408137,14.760828616640904,76.43746498060719
2022-01-02 06:00:00,278.28942744475125,14.140802891768663,69.41468001942542
2022-01-02 07:00:00,270.58705628219485,19.048772485245333,77.86864265313112
2022-01-02 08:00:00,270.12462511467163,15.317221666751589,80.3043087473596
2022-01-02 09:00:00,282.3921409537721,13.228794258315656,78.60894821531181
2022-01-02 10:00:00,244.38983024760603,16.989305940433834,74.19513169649667
2022-01-02 11:00:00,246.53561184456714,12.902528816285413,70.9099031354
2022-01-02 12:00:00,235.0353564411488,15.761943306236969,77.4177039929546
2022-01-02 13:00:00,217.8726994774387,11.424875868467906,84.47642687304281
2022-01-02 14:00:00,212.41902880469144,12.687844018430596,86.2691352118625
2022-01-02 15:00:00,186.6914408958685,15.737938587965704,85.92671493548637
2022-01-02 16:00:00,204.44510962863816,16.82114927621828,75.90860033905133
2022-01-02 17:00:00,201.06152489507815,15.686952678607398,74.21961639664227
2022-01-02 18:00:00,182.76890308022672,15.112919551450977,82.47132108969357
2022-01-02 19:00:00,208.2548687760417,14.74200872504888,83.16364807278372
2022-01-02 20:00:00,183.49873537526415,12.387172135492602,81.98899604079658
2022-01-02 21:00:00,196.57659422203605,13.90452769943804,69.91783164360527
2022-01-02 22:00:00,219.22647745201206,14.422938574307882,75.65372509037675
2022-01-02 23:00:00,215.1501446459867,17.458460568665288,79.8397040633642
2022-01-03 00:00:00,219.00905422656686,16.20343325136946,82.40942729892166
2022-01-03 01:00:00,227.96180172132563,11.99011636150707,83.80987313878195
2022-01-03 02:00:00,277.8988291256915,16.164364611022126,80.69460393717972
2022-01-03 03:00:00,261.92628521617775,14.746032111399904,81.6272553584607
2022-01-03 04:00:00,272.64437797611976,14.162352671620619,80.39766361757505
2022-01-03 05:00:00,270.55885511525855,16.739549249914273,83.40143319686194
2022-01-03 06:00:00,292.7337900268713,17.57819571722444,81.53766458322407
2022-01-03 07:00:00,273.26067856524185,17.378756910464933,80.30202462600596
2022-01-03 08:00:00,268.89696842452713,13.83776162578726,78.63149233008262
2022-01-03 09:00:00,269.91336724904863,14.897771920530108,80.37979345098194
2022-01-03 10:00:00,247.1677904610539,16.178723535039666,82.3962932199659
2022-01-03 11:00:00,244.28198700430036,17.467286926477257,81.31071327025982
2022-01-03 12:00:00,245.8642605185524,14.557848196541958,81.87746841749579
2022-01-03 13:00:00,224.9201147692527,15.144878718904902,86.68694563252545
2022-01-03 14:00:00,207.34693306824457,13.30352672422048,81.29915593950246
2022-01-03 15:00:00,196.373702864368,13.123783424071195,76.72834372340374
2022-01-03 16:00:00,186.69541408624502,17.14124831702093,84.39137025574037
2022-01-03 17:00:00,202.72227363901038,18.228676729374182,73.14234463742494
2022-01-03 18:00:00,171.9343977358172,15.37217642907187,74.56626942207309
2022-01-03 19:00:00,187.07037333400515,17.523262468016586,81.65257264936987
2022-01-03 20:00:00,190.73531573478078,16.239468722327807,82.55531966470242
2022-01-03 21:00:00,203.96968865599,14.225957163022288,73.74808020824955
2022-01-03 22:00:00,217.56900800581178,16.238987883249365,78.05924892083577
2022-01-03 23:00:00,219.1178697519868,18.592269805164477,76.94291716467123
2022-01-04 00:00:00,233.97061837354929,15.616372189803295,77.51922449172373
2022-01-04 01:00:00,251.03613408034005,18.81731157965121,84.67059498749644
2022-01-04 02:00:00,232.5483905013762,10.448534059843709,83.48513342386798
2022-01-04 03:00:00,252.0884562349954,17.331829276773647,79.85699520686317
2022-01-04 04:00:00,268.3485314254191,15.862118404499542,77.22279647055707
2022-01-04 05:00:00,272.1866166607398,15.090009567091464,73.20435775503101
2022-01-04 06:00:00,272.0590079309182,15.871545821094204,87.05353080004146
2022-01-04 07:00:00,286.5225129298673,11.712886438821414,82.9131756075563
2022-01-04 08:00:00,273.8725728213006,15.248680492348175,76.41926058576601
2022-01-04 09:00:00,266.4746993692592,16.402249411046693,83.55060359425617
2022-01-04 10:00:00,245.64079983465683,18.64381235750623,79.60148800325858
2022-01-04 11:00:00,243.37636310296213,14.651483831475904,78.51705858182
2022-01-04 12:00:00,205.4072700954062,14.071037062236824,82.12866374757972
2022-01-04 13:00:00,215.64527418421304,14.684510180854126,76.24511485656808
2022-01-04 14:00:00,207.8613979923656,17.518828503427347,78.23382350858117
2022-01-04 15:00:00,199.40454745569775,16.345526487342568,80.55991142712944
2022-01-04 16:00:00,171.6085691487415,14.628503860489122,77.45535014170565
2022-01-04 17:00:00,187.29856526682707,16.71455913424991,83.29803215746934
2022-01-04 18:00:00,174.31615857207112,15.88217936671928,89.29793862452301
2022-01-04 19:00:00,175.24600212009653,17.625314249088976,76.18111544309599
2022-01-04 20:00:00,192.50809659652242,14.283918080268494,71.6269796246115
2022-01-04 21:00:00,213.285319742309,15.032699974827663,69.9439052687504
2022-01-04 22:00:00,206.72557118850327,14.903807961758883,79.2002653986568
2022-01-04 23:00:00,208.2596252910013,12.760994371758962,76.6367831555008
2022-01-05 00:00:00,234.40222854706005,16.451888541503617,80.96526600402755
2022-01-05 01:00:00,254.69880865363143,16.381758531734246,80.58895185882267
2022-01-05 02:00:00,260.71787688874355,15.869874900659388,71.90987926562167
2022-01-05 03:00:00,291.7371679496625,15.390473720624172,70.85154435128513
2022-01-05 04:00:00,267.08403666003886,13.028906503273637,81.40562970042264
2022-01-05 05:00:00,282.50871708625584,15.018357341843748,80.60310767229194
2022-01-05 06:00:00,296.41535106340035,15.174218954320926,77.7968735068594
2022-01-05 07:00:00,291.7775040810135,14.255093448931227,71.64024557303063
2022-01-05 08:00:00,256.2539051497545,15.537076564042447,82.28291981251711
2022-01-05 09:00:00,269.54127607717294,16.667749701003544,86.28546122581187
2022-01-05 10:00:00,274.05598026332075,19.632019789795525,81.31587569978677
2022-01-05 11:00:00,272.65836217939653,16.208803613038143,75.68859404586684
2022-01-05 12:00:00,239.26995051988257,16.374748768819995,80.1487243265479
2022-01-05 13:00:00,213.16441081403732,15.71075615584213,73.09539309402373
